place_id,best_source,best_name,best_phone,best_website,best_address,best_category,name_source,phone_source,website_source,address_source,categories_source
08fa810394ce9a0003eabeff0516b3b1,meta,Esfiha Chic - Vila Arcádia,"[""+551139756418""]","[""https://edeliveryapp.com.br/esfihachic/""]","[{""freeform"": ""Avenida General Edgard Fac\u00f3, 2002"", ""locality"": ""S\u00e3o Paulo"", ""postcode"": ""02924-600"", ""region"": ""SP"", ""country"": ""BR""}]","{""primary"": ""fast_food_restaurant"", ""alternate"": [""restaurant"", ""pizza_restaurant""]}",microsoft,meta,meta,meta,meta
08fa810624c4cc1d0386f9634f0386e6,meta,E.E. Jardim Santa Lídia,"[""+551124076576""]","[""https://escolajardimsantalidia.wordpress.com/""]","[{""freeform"": ""E.E. Jardim Santa L\u00eddia, Rua Jos\u00e9 N\u00edlson Ferretti, 62"", ""locality"": ""Guarulhos"", ""postcode"": ""07142-216"", ""region"": ""SP"", ""country"": ""BR""}]","{""primary"": ""school"", ""alternate"": [""public_school"", ""middle_school""]}",microsoft,meta,meta,meta,meta
08fa81070968a62c03384b06a272951c,meta,Recolast Ambiental Engenharia,"[""+5511988375054""]","[""https://www.recolast.com.br/""]","[{""freeform"": ""Rua S\u00e3o Paulo de Oliveira, 587"", ""locality"": ""Guarulhos"", ""postcode"": ""07240-240"", ""region"": ""SP"", ""country"": ""BR""}]","{""primary"": ""industrial_equipment"", ""alternate"": [""agriculture"", ""commercial_industrial""]}",microsoft,meta,meta,meta,meta
08fa810c0b8162210323acfef0469761,meta,Vanessa Brito Hair,"[""+5513996213384""]","[""https://www.instagram.com/vanessabrito.hair""]","[{""freeform"": ""Rua Benjamin Constant, 61"", ""locality"": ""S\u00e3o Vicente"", ""postcode"": ""11310-500"", ""region"": ""SP"", ""country"": ""BR""}]","{""primary"": ""hair_salon""}",microsoft,meta,meta,meta,meta
08fa811635885780037babf1ddaa47d3,microsoft,Rancho da Linguiça,"[""19994007492""]","[""http://www.ranchodalinguica.com.br/""]","[{""freeform"": ""Rod. Ver. Saulo Waldemar Fornazin 4800"", ""locality"": ""Santa B\u00e1rbara d'Oeste"", ""postcode"": ""13458-820"", ""region"": ""SP"", ""country"": ""BR""}]","{""primary"": ""brazilian_restaurant"", ""alternate"": [""restaurant""]}",microsoft,microsoft,microsoft,microsoft,microsoft
08fa811d50085918035e4047278248f0,meta,Agência Selva,"[""+551533296359""]","[""http://www.aselva.com.br/""]","[{""freeform"": ""Rua Pandi\u00e1 Cal\u00f3geras, 418"", ""locality"": ""Sorocaba"", ""postcode"": ""18030-030"", ""region"": ""SP"", ""country"": ""BR""}]","{""primary"": ""advertising_agency"", ""alternate"": [""business_advertising"", ""mass_media""]}",microsoft,meta,meta,meta,meta
08fa81394936b50c037616e54cbba05f,microsoft,Localiza,"[""08009792020""]","[""http://www.localiza.com/""]","[{""freeform"": ""Estr. da Boiada 97"", ""locality"": ""Vinhedo"", ""postcode"": ""13280-000"", ""region"": ""SP"", ""country"": ""BR""}]","{""primary"": ""travel""}",microsoft,microsoft,microsoft,microsoft,microsoft
08fa813a58cca8cc03eb835705351e93,meta,Pilequinho Pizza Lego,"[""+551938772171""]","[""http://www.comercioarturnogueira.com.br/pilequinho/""]","[{""freeform"": ""Rua Adhemar de Barros, 923"", ""locality"": ""Artur Nogueira"", ""postcode"": ""13160-160"", ""region"": ""SP"", ""country"": ""BR""}]","{""primary"": ""pizza_restaurant"", ""alternate"": [""fast_food_restaurant"", ""restaurant""]}",microsoft,meta,meta,meta,meta
08fa813b222f2c1e03f7aca38bf90b4e,meta,Work Medicina Ocupacional,"[""+551932337525""]","[""http://www.workocupacional.com.br""]","[{""freeform"": ""Rua Visconde de Taunay, 335"", ""locality"": ""Campinas"", ""postcode"": ""13023-200"", ""region"": ""SP"", ""country"": ""BR""}]","{""primary"": ""hospital"", ""alternate"": [""medical_service_organizations"", ""laboratory_testing""]}",microsoft,meta,meta,meta,meta
08fa813b508ec17603a105e2cbc56ece,meta,NovaCordis,,"[""https://novacordis.com.br/""]","[{""freeform"": ""Avenida Jos\u00e9 Pedro de Oliveira, 163"", ""locality"": ""Paul\u00ednia"", ""postcode"": ""13140-693"", ""region"": ""SP"", ""country"": ""BR""}]","{""primary"": ""hospital"", ""alternate"": [""cardiologist"", ""doctor""]}",microsoft,microsoft,meta,meta,meta
08fa81820124428303c181c054e5964b,microsoft,Banco Santander,"[""08007627777""]","[""http://www.santander.com.br/""]","[{""freeform"": ""Rua Brasil 363"", ""locality"": ""Catanduva"", ""postcode"": ""15800-030"", ""region"": ""SP"", ""country"": ""BR""}]","{""primary"": ""bank_credit_union""}",microsoft,microsoft,microsoft,microsoft,microsoft
08fa8186206ab06203b13b1910efb454,microsoft,Centro Comunitario Taiaçu,,,"[{""freeform"": ""Avenida Bernardo da Fonseca, 390"", ""locality"": ""Taia\u00e7u"", ""postcode"": ""14725-000"", ""region"": ""SP"", ""country"": ""BR""}]","{""primary"": ""community_center"", ""alternate"": [""topic_concert_venue"", ""charity_organization""]}",microsoft,microsoft,microsoft,meta,meta
08fa81955b34a9b303580e4545ded3f2,microsoft,UBS Vila Elvira,"[""+11732243695""]",,"[{""country"": ""BR""}]","{""primary"": ""health_and_medical"", ""alternate"": [""hospital"", ""family_practice""]}",microsoft,meta,microsoft,microsoft,meta
08fa81a6f4b802a80347b8d9be9d2e51,meta,Academia Atlantica,"[""+551634039551""]",,"[{""freeform"": ""Rua L\u00edbero Badar\u00f3, 1399"", ""locality"": ""Franca"", ""postcode"": ""14400-570"", ""region"": ""SP"", ""country"": ""BR""}]","{""primary"": ""gym"", ""alternate"": [""active_life"", ""sports_and_recreation_venue""]}",microsoft,meta,microsoft,meta,meta
08fa81c3767b1c0a03138c4ce1229b3f,meta,Getulio Bar,"[""+5514996356838""]",,"[{""freeform"": ""Avenida Get\u00falio Vargas, 12-26"", ""locality"": ""Bauru"", ""postcode"": ""17017-339"", ""region"": ""SP"", ""country"": ""BR""}]","{""primary"": ""bar""}",microsoft,meta,microsoft,meta,meta
08fa81d850658400039e7a529930820b,meta,Montagy Comércio de Peças para Bijouterias Ltda-ME,"[""+551434324687""]","[""http://montagymarilia.placeweb.site""]","[{""freeform"": ""Rua Quatro de Abril, 347"", ""locality"": ""Mar\u00edlia"", ""postcode"": ""17500-011"", ""region"": ""SP"", ""country"": ""BR""}]","{""primary"": ""arts_and_crafts"", ""alternate"": [""flowers_and_gifts_shop"", ""shopping""]}",microsoft,meta,meta,meta,meta
08fa81eb2e78d11c03804afe6de4128a,meta,Wizard Brotas,"[""+5514997422255""]","[""http://www.wizardidiomas.com.br""]","[{""freeform"": ""Rua Quintino Bocai\u00fava, 727"", ""locality"": ""Brotas"", ""postcode"": ""17380-000"", ""region"": ""SP"", ""country"": ""BR""}]","{""primary"": ""language_school"", ""alternate"": [""fast_food_restaurant"", ""education""]}",microsoft,meta,meta,meta,meta
08fa822010a830b2037f3c0c62de33fa,meta,Cantão do Garimpo,"[""+554736422594""]","[""https://www.cantaodogarimpo.com.br/""]","[{""freeform"": ""Rua Ant\u00f4nio Jos\u00e9 Corr\u00eaa, 366"", ""locality"": ""Rio Negro"", ""postcode"": ""83880-000"", ""region"": ""PR"", ""country"": ""BR""}]","{""primary"": ""furniture_store"", ""alternate"": [""shopping""]}",meta,meta,meta,meta,meta
08fa82339b75220003fb093540584e68,meta,InfoSystem Informática,"[""+5542999026979""]","[""https://linktr.ee/infosystemgroup""]","[{""freeform"": ""Rua Domingos Lu\u00eds de Oliveira, 645"", ""locality"": ""Prudent\u00f3polis"", ""postcode"": ""84400-000"", ""region"": ""PR"", ""country"": ""BR""}]","{""primary"": ""electronics"", ""alternate"": [""it_service_and_computer_repair"", ""computer_store""]}",microsoft,meta,meta,meta,meta
08fa82433524dc68030b79a2d60882ac,meta,Ponto Xis Lanches,"[""+554935410493""]","[""https://api.whatsapp.com/send?phone=554935410493&text=Ol%25C3%25A1%2C%2520gostaria%2520de%2520fazer%2520um%2520pedido""]","[{""freeform"": ""S\u00e3o Jo\u00e3o Batista"", ""locality"": ""Campos Novos"", ""postcode"": ""89620000"", ""region"": ""SC"", ""country"": ""BR""}]","{""primary"": ""restaurant"", ""alternate"": [""fast_food_restaurant"", ""cafe""]}",microsoft,meta,meta,meta,meta
08fa83120535a54b03b3b2e5732f7962,meta,SuporteGames Assistência Técnica,"[""+554131580340""]",,"[{""freeform"": ""Rua Luc\u00eddio Flor\u00eancio Ribeiro, 325"", ""locality"": ""Campina Grande do Sul"", ""postcode"": ""83430-000"", ""region"": ""PR"", ""country"": ""BR""}]","{""primary"": ""shopping"", ""alternate"": [""it_service_and_computer_repair"", ""mobile_phone_store""]}",microsoft,meta,microsoft,meta,meta
08fa83136c8188e903b91a34b4994790,meta,Hospital CDOP,"[""+554132213600""]","[""http://www.cdop.com.br/""]","[{""freeform"": ""Avenida Silva Jardim, 4172"", ""locality"": ""Curitiba"", ""postcode"": ""80240-021"", ""region"": ""PR"", ""country"": ""BR""}]","{""primary"": ""medical_center"", ""alternate"": [""hospital"", ""eye_care_clinic""]}",microsoft,meta,meta,meta,meta
08fa831a5528368003cb9d0c38305d24,meta,Colégio Estadual Professora Maria Gai Grendel,"[""+554135157446""]","[""http://colegioestadualprofmariagaigrendel.placeweb.site/""]","[{""freeform"": ""Estrada Delegado Bruno de Almeida, 9001"", ""locality"": ""Curitiba"", ""postcode"": ""81495-000"", ""region"": ""PR"", ""country"": ""BR""}]","{""primary"": ""school"", ""alternate"": [""high_school"", ""education""]}",microsoft,meta,meta,meta,meta
08fa831ad12aab65035712ae83554296,meta,Droga Raia,"[""+554133824053""]","[""http://www.drogaraia.com.br/""]","[{""freeform"": ""Rua Visconde do Rio Branco, 2190"", ""locality"": ""S\u00e3o Jos\u00e9 dos Pinhais"", ""postcode"": ""83005-420"", ""region"": ""PR"", ""country"": ""BR""}]","{""primary"": ""pharmacy"", ""alternate"": [""health_and_medical"", ""beauty_and_spa""]}",microsoft,meta,meta,meta,meta
08fa835d5a864a5903509e47f410055d,meta,13º Batalhão de Bombeiros Militar - SC,"[""+554799822116""]","[""https://www.cbm.sc.gov.br/""]","[{""freeform"": ""Alameda dos Estados Policial Luiz Carlos Rosa, 25"", ""locality"": ""Balne\u00e1rio Cambori\u00fa"", ""postcode"": "" 88339-122"", ""region"": ""SC"", ""country"": ""BR""}]","{""primary"": ""fire_department"", ""alternate"": [""medical_service_organizations"", ""public_and_government_association""]}",microsoft,meta,meta,meta,meta
08fa835d5acadcd8031eddedfd4b67e8,meta,Restaurante Sabor e Arte,"[""+5547992158494""]",,"[{""freeform"": ""Rua Novecentos e Quatro, 493"", ""locality"": ""Balne\u00e1rio Cambori\u00fa"", ""postcode"": ""88330-590"", ""region"": ""SC"", ""country"": ""BR""}]","{""primary"": ""restaurant"", ""alternate"": [""theme_restaurant"", ""buffet_restaurant""]}",microsoft,meta,microsoft,meta,meta
08fa85b26c28070403773a0e47277204,meta,Pizzaria Cheff,"[""+556536662067""]",,"[{""freeform"": ""Avenida 2, 4, Qd137-Lt4"", ""locality"": ""Cuiab\u00e1"", ""postcode"": ""78095-329"", ""region"": ""MT"", ""country"": ""BR""}]","{""primary"": ""pizza_restaurant"", ""alternate"": [""fast_food_restaurant""]}",microsoft,meta,microsoft,meta,meta
08fa8736dd0650c60325b5a78b6a9297,meta,Subway,"[""+551132621645""]","[""http://www.subway.com.br/""]","[{""freeform"": ""Rua Treze de Maio, 3281"", ""locality"": ""Campo Grande"", ""postcode"": ""79002-351"", ""region"": ""MS"", ""country"": ""BR""}]","{""primary"": ""fast_food_restaurant"", ""alternate"": [""sandwich_shop"", ""restaurant""]}",microsoft,meta,meta,meta,meta
08fa8736ddd8b4ca030a9f1a8642bdf4,meta,Prosa & Segredo - Serviços Contábeis & Inteligência Empresarial,"[""+556733822864""]","[""http://www.prosaesegredoms.com.br/""]","[{""freeform"": ""Rua Doutor Arthur Jorge, 233"", ""locality"": ""Campo Grande"", ""postcode"": ""79002-440"", ""region"": ""MS"", ""country"": ""BR""}]","{""primary"": ""accountant"", ""alternate"": [""writing_service"", ""professional_services""]}",microsoft,meta,meta,meta,meta
08fa87518859a94003e65744f48b3b5b,microsoft,Serviço Ambulatorial Especializado,,,"[{""freeform"": ""Rua Ant\u00f4nio Jo\u00e3o"", ""postcode"": ""79900-000"", ""country"": ""BR""}]","{""primary"": ""medical_center"", ""alternate"": [""health_and_medical"", ""hospital""]}",microsoft,microsoft,microsoft,meta,meta
08fa87694d79878b03248275fa0bff04,meta,Araken Choperia e Pizzaria,"[""+5567996188381""]","[""https://bit.ly/2QxxRnT""]","[{""freeform"": ""Avenida Dourados, 356"", ""locality"": ""Navira\u00ed"", ""postcode"": ""79950-000"", ""region"": ""MS"", ""country"": ""BR""}]","{""primary"": ""pizza_restaurant"", ""alternate"": [""brazilian_restaurant"", ""diner""]}",microsoft,meta,meta,meta,meta
08fa884904d5d8aa03650d68d1b1dc18,meta,Cheiro da Serra Store,"[""+5522988292584""]",,"[{""freeform"": ""Rua Portugal, 10"", ""locality"": ""Nova Friburgo"", ""postcode"": ""28610-135"", ""region"": ""RJ"", ""country"": ""BR""}]","{""primary"": ""cosmetic_and_beauty_supplies"", ""alternate"": [""beauty_and_spa"", ""beauty_salon""]}",microsoft,meta,microsoft,meta,meta
08fa88cd9036b0c0036d29d69fdc49ee,meta,Drogaria Extra,"[""+553137859489""]","[""http://www.grupopaodeacucar.com.br""]","[{""freeform"": ""Avenida Cristiano Machado, 4000"", ""locality"": ""Belo Horizonte"", ""postcode"": ""31160-342"", ""region"": ""MG"", ""country"": ""BR""}]","{""primary"": ""pharmacy"", ""alternate"": [""supermarket""]}",microsoft,meta,meta,meta,meta
08fa88cd98806c2503508be454babf9f,microsoft,Dog's Shop Pampulha - Pet Shop,"[""3131912000""]","[""http://www.dogsshop.com.br/""]","[{""freeform"": ""Av. Portugal 4273"", ""locality"": ""Belo Horizonte"", ""postcode"": ""31710-400"", ""region"": ""MG"", ""country"": ""BR""}]","{""primary"": ""pet_store"", ""alternate"": [""retail""]}",microsoft,microsoft,microsoft,microsoft,microsoft
08fa88cd9bcc1ab103232681db8680e2,meta,UAI - Unidade de Atendimento Integrado,,"[""http://www.mg.gov.br""]","[{""freeform"": ""Avenida Vilarinho, 1300"", ""locality"": ""Belo Horizonte"", ""postcode"": ""31615-250"", ""region"": ""MG"", ""country"": ""BR""}]","{""primary"": ""public_and_government_association"", ""alternate"": [""health_and_medical"", ""public_service_and_government""]}",microsoft,microsoft,meta,meta,meta
08fa88cdb3c607750347ea67c3c3113e,meta,Semax - Segurança Máxima,"[""+5531992575420""]","[""http://www.semax.com.br/""]","[{""freeform"": ""Rua Esp\u00edrito Santo, 505"", ""locality"": ""Belo Horizonte"", ""postcode"": ""30160-031"", ""region"": ""MG"", ""country"": ""BR""}]","{""primary"": ""information_technology_company"", ""alternate"": [""business_manufacturing_and_supply"", ""commercial_industrial""]}",microsoft,meta,meta,meta,meta
08fa89dda8aa4a4003c010e672fafdbc,meta,Paulinhu'S Burguer,"[""+553332252188""]",,"[{""freeform"": ""Rua Matatias Gomes, 386"", ""locality"": ""Governador Valadares"", ""postcode"": ""35020-340"", ""region"": ""MG"", ""country"": ""BR""}]","{""primary"": ""restaurant"", ""alternate"": [""fast_food_restaurant"", ""burger_restaurant""]}",microsoft,meta,microsoft,meta,meta
08fa89e964d5c78903fe0cc1734d57c0,meta,Supermercado De Nadai,"[""+552737271179""]",,"[{""freeform"": ""Rua Jo\u00e3o Dias, 115"", ""locality"": ""S\u00e3o Gabriel da Palha"", ""postcode"": ""29780-000"", ""region"": ""ES"", ""country"": ""BR""}]","{""primary"": ""supermarket"", ""alternate"": [""grocery_store"", ""professional_services""]}",microsoft,meta,microsoft,meta,meta
08fa8a0613483728030dd803ffe085d3,meta,Geomecânica,"[""2135150101""]","[""http://www.geomecanica.com.br/""]","[{""freeform"": ""Rua Bela 1128"", ""locality"": ""Rio de Janeiro"", ""postcode"": ""20930-381"", ""region"": ""RJ"", ""country"": ""BR""}]","{""primary"": ""engineering_services"", ""alternate"": [""agricultural_engineering_service"", ""b2b_agriculture_and_food"", ""business_to_business""]}",microsoft,meta,meta,meta,meta
08fa8a0616ab368803d524b7aecb4297,meta,Clínica Gisele Cario,"[""+5521980750888""]","[""http://www.giselecario.com.br/""]","[{""freeform"": ""Rua Conde de Bonfim, 44"", ""locality"": ""Rio de Janeiro"", ""postcode"": ""20520-053"", ""region"": ""RJ"", ""country"": ""BR""}]","{""primary"": ""beauty_salon"", ""alternate"": [""women's_health_clinic"", ""beauty_and_spa""]}",microsoft,meta,meta,meta,meta
08fa8a078a2b1ca803aa5f70d531b12a,meta,Pão de Açúcar,"[""+558007796761""]","[""http://www.paodeacucar.com/""]","[{""freeform"": ""Rua Marqu\u00eas de Paran\u00e1, 143"", ""locality"": ""Rio de Janeiro"", ""postcode"": ""22230-030"", ""region"": ""RJ"", ""country"": ""BR""}]","{""primary"": ""supermarket"", ""alternate"": [""shopping"", ""retail""]}",meta,meta,meta,meta,meta
08fa8a24db31960803821dda60cd93ed,meta,GIRO - Escola de Ginástica de Rio das Ostras,"[""+5522992616265""]",,"[{""freeform"": ""Rua Beira Canal, 29"", ""locality"": ""Rio das Ostras"", ""postcode"": ""28890-000"", ""region"": ""RJ"", ""country"": ""BR""}]","{""primary"": ""gym"", ""alternate"": [""gymnastics_center"", ""active_life""]}",microsoft,meta,microsoft,meta,meta
08fa8ad122d95199039a81da5b67ba82,meta,Sulminas Viagens,,"[""http://www.andreasulminas.wixsite.com/my-site""]","[{""freeform"": ""Rua Rio Grande do Sul, 1006"", ""locality"": ""Po\u00e7os de Caldas"", ""postcode"": ""37701-744"", ""region"": ""MG"", ""country"": ""BR""}]","{""primary"": ""travel_services"", ""alternate"": [""tours"", ""travel_company""]}",microsoft,microsoft,meta,meta,meta
08fa8c0ce6c8e6eb035c624cc5d8ca4d,meta,Studio D Espaço de Beleza,"[""+556232492273""]",,"[{""freeform"": ""Avenida Albert Einstein Quadra 10, 13"", ""locality"": ""Goi\u00e2nia"", ""postcode"": ""74850-320"", ""region"": ""GO"", ""country"": ""BR""}]","{""primary"": ""beauty_salon"", ""alternate"": [""barber"", ""beauty_and_spa""]}",microsoft,meta,microsoft,meta,meta
08fa8c241822e42503ab5d13ab28882d,microsoft,Igreja Batista Vale De Benção - Águas Claras,,,"[{""freeform"": ""Av. Vereda da Cruz, Lt. 17"", ""locality"": ""Taguatinga"", ""region"": ""DF"", ""country"": ""BR""}]","{""primary"": ""church_cathedral""}",microsoft,microsoft,microsoft,meta,meta
08fa8e2c4402d16003f9f2c48a55d210,meta,Centro Médico Integrado,"[""+553432625242""]","[""http://cmi1.placeweb.site""]","[{""freeform"": ""Rua Vinte e Quatro, 505"", ""locality"": ""Ituiutaba"", ""postcode"": ""38300-078"", ""region"": ""MG"", ""country"": ""BR""}]","{""primary"": ""hospital"", ""alternate"": [""medical_service_organizations"", ""health_and_medical""]}",microsoft,meta,meta,meta,meta
08fa8f079c5740c003cee9234f02d70e,meta,Rei do Pão D' Queijo,"[""+553438414882""]","[""http://www.reidopaodqueijo.com.br/""]","[{""freeform"": ""Rua Gerson Coutinho, 475"", ""locality"": ""Coromandel"", ""postcode"": ""38550-000"", ""region"": ""MG"", ""country"": ""BR""}]","{""primary"": ""diner"", ""alternate"": [""cafe"", ""coffee_shop""]}",microsoft,meta,meta,meta,meta
08fa8f56a671d254038c00412af16327,meta,Shopping ok,"[""+553432290031""]",,"[{""freeform"": ""Avenida Jo\u00e3o Pessoa, 137"", ""locality"": ""Uberl\u00e2ndia"", ""postcode"": ""38400-338"", ""region"": ""MG"", ""country"": ""BR""}]","{""primary"": ""shopping_center"", ""alternate"": [""fashion_accessories_store"", ""shopping""]}",microsoft,meta,microsoft,meta,meta
08fa901292d45d20038dd6a2b7c8701b,microsoft,Santa Isabel,,,"[{""freeform"": ""Avenida Liberdade"", ""locality"": ""Viam\u00e3o"", ""postcode"": ""94480-500"", ""region"": ""RS"", ""country"": ""BR""}]","{""primary"": ""public_service_and_government"", ""alternate"": [""arts_and_entertainment"", ""train_station""]}",microsoft,microsoft,microsoft,meta,meta
08fa9012985008ee0370549c32581fb8,meta,L'Occitane au Brésil,"[""+555133282320""]","[""http://br.loccitane.com""]","[{""freeform"": ""Avenida Jo\u00e3o Wallig, 1800"", ""locality"": ""Porto Alegre"", ""postcode"": ""91340-001"", ""region"": ""RS"", ""country"": ""BR""}]","{""primary"": ""cosmetic_and_beauty_supplies"", ""alternate"": [""beauty_and_spa""]}",microsoft,meta,meta,meta,meta
08fa90129c2da22503868415bc4cd5a6,meta,Bloco Cirúrgico,,"[""http://www.bellagula.com.br/""]","[{""freeform"": ""Bella Gula M\u00e3e de Deus Center, Avenida Soledade, 565"", ""locality"": ""Porto Alegre"", ""postcode"": ""90470-340"", ""region"": ""RS"", ""country"": ""BR""}]","{""primary"": ""hospital"", ""alternate"": [""doctor"", ""medical_service_organizations""]}",microsoft,microsoft,meta,meta,meta
08fa90e2a5492ac0037ab3c57ff4f525,microsoft,Carlos Alberto  Hair Stylist,,,"[{""country"": ""BR""}]","{""primary"": ""beauty_and_spa"", ""alternate"": [""nail_salon""]}",microsoft,microsoft,microsoft,microsoft,meta
08fa90e8d6b065a303084f1af4a32095,meta,Imobiliária Alegro,"[""+555130673966""]","[""http://www.imobiliariaalegro.com.br/""]","[{""freeform"": ""Rua Sobradinho, 100"", ""locality"": ""Novo Hamburgo"", ""postcode"": ""93534-540"", ""region"": ""RS"", ""country"": ""BR""}]","{""primary"": ""real_estate"", ""alternate"": [""real_estate_agent"", ""real_estate_service""]}",microsoft,meta,meta,meta,meta
08fa90eacb721a00030f90b0220bb6a6,meta,origensbistro,"[""+555434616265""]","[""https://wa.me/5554993984430""]","[{""freeform"": ""Rua Rio Branco, 145"", ""locality"": ""Carlos Barbosa"", ""postcode"": ""95185-000"", ""region"": ""RS"", ""country"": ""BR""}]","{""primary"": ""restaurant"", ""alternate"": [""bar"", ""coffee_shop""]}",microsoft,meta,meta,meta,meta
08fa91b462cced9b033b481c4d3cc79f,meta,Floripa Sucos e Lanches,"[""+554832254970""]",,"[{""freeform"": ""Rua Jer\u00f4nimo Coelho, 90"", ""locality"": ""Florian\u00f3polis"", ""postcode"": ""88010-030"", ""region"": ""SC"", ""country"": ""BR""}]","{""primary"": ""fast_food_restaurant"", ""alternate"": [""smoothie_juice_bar"", ""tea_room""]}",microsoft,meta,microsoft,meta,meta
08fa9504334c568e03f13b9981b30422,microsoft,Academia Performance & Saúde,,,"[{""freeform"": ""Rua Adolfo Konder, 1798"", ""locality"": ""S\u00e3o Miguel do Oeste"", ""postcode"": ""89900-000"", ""region"": ""SC"", ""country"": ""BR""}]","{""primary"": ""gym"", ""alternate"": [""active_life""]}",microsoft,microsoft,microsoft,meta,meta
08fa95edaa2c99a403a1ec30dcaa0dec,meta,Lavanderia Renata,"[""+5545999112674""]",,"[{""freeform"": ""Rua Marechal Floriano, 1702"", ""locality"": ""Foz do Igua\u00e7u"", ""postcode"": ""85851-020"", ""region"": ""PR"", ""country"": ""BR""}]","{""primary"": ""laundromat"", ""alternate"": [""professional_services""]}",microsoft,meta,microsoft,meta,meta
08fa96e0d31aaa0003dff57d6d7652d6,meta,Mongoaurelio Resto,"[""+543624450065""]",,"[{""freeform"": ""C\u00f3rdoba 70"", ""locality"": ""Resistencia"", ""postcode"": ""H3500"", ""country"": ""AR""}]","{""primary"": ""pizza_restaurant"", ""alternate"": [""caterer"", ""bar""]}",microsoft,meta,microsoft,meta,meta
08fa976555b951680388c1eb02815b63,meta,Igreja Metodista Central em Santa Maria,"[""+555530289860""]",,"[{""freeform"": ""Rua Tuiuti, 2033"", ""locality"": ""Santa Maria"", ""postcode"": ""59464-000"", ""region"": ""RS"", ""country"": ""BR""}]","{""primary"": ""church_cathedral""}",microsoft,meta,microsoft,meta,meta
08fad3618e4a04ea032d5d60f42d16aa,meta,Virginia Coffee Roastery & Eatery,"[""+27210075588""]","[""http://www.virginiacoffee.co.za/""]","[{""freeform"": ""Anansi, 25 Church St"", ""locality"": ""Durbanville"", ""postcode"": ""7550"", ""region"": ""WC"", ""country"": ""ZA""}]","{""primary"": ""coffee_shop"", ""alternate"": [""restaurant"", ""breakfast_and_brunch_restaurant""]}",microsoft,meta,meta,meta,meta
08fb25919140d504031466d3d5beb5d2,meta,McDonald's,"[""+548106661212""]","[""https://www.mcdonalds.com.ar/""]","[{""freeform"": ""Granaderos 222"", ""locality"": ""R\u00edo Cuarto"", ""postcode"": ""X5800"", ""country"": ""AR""}]","{""primary"": ""fast_food_restaurant"", ""alternate"": [""burger_restaurant"", ""sandwich_shop""]}",microsoft,meta,meta,meta,meta
08fb2dd9860638180380fb0ff255733d,microsoft,Liceo De Hombres,,,"[{""freeform"": ""Alameda"", ""country"": ""CL""}]","{""primary"": ""campus_building"", ""alternate"": [""men's_clothing_store""]}",microsoft,microsoft,microsoft,meta,meta
08fb9168289114c2032dab89f5367bef,meta,Elite Picture Framing Adelaide,,"[""http://www.eliteframing.com.au/""]","[{""freeform"": ""24 Croydon Rd"", ""locality"": ""Adelaide"", ""postcode"": ""5035"", ""region"": ""SA"", ""country"": ""AU""}]","{""primary"": ""shopping"", ""alternate"": [""art_gallery""]}",microsoft,microsoft,meta,meta,meta
08fb91682e4caa2c03239f9cbc07f2c5,meta,Smiley Mocktail Bar & Cafe,"[""+61872308040""]","[""http://www.smileymocktail.com.au/""]","[{""freeform"": ""11 Hindmarsh Sq"", ""locality"": ""Adelaide"", ""postcode"": ""5000"", ""region"": ""SA"", ""country"": ""AU""}]","{""primary"": ""cafe"", ""alternate"": [""smoothie_juice_bar"", ""coffee_shop""]}",microsoft,meta,meta,meta,meta
08fb91682e78eb6803a3b18055780dd1,meta,KFC,"[""+61872230136""]","[""https://www.kfc.com.au/restaurants/kfc-city-cross/5000?utm_source=facebook&utm_medium=social&utm_campaign=locations&utm_content=61k1484""]","[{""freeform"": ""50 Grenfell St"", ""locality"": ""Adelaide"", ""postcode"": ""5000"", ""region"": ""SA"", ""country"": ""AU""}]","{""primary"": ""fast_food_restaurant"", ""alternate"": [""chicken_restaurant"", ""restaurant""]}",microsoft,meta,meta,meta,meta
08fbb50015ba55700333798ebed62ef7,meta,Starbucks,"[""+1095280185""]","[""http://www.starbucks.com""]","[{""freeform"": ""71 Tamaki Dr"", ""locality"": ""Auckland"", ""postcode"": ""1071"", ""region"": ""AUK"", ""country"": ""NZ""}]","{""primary"": ""coffee_shop"", ""alternate"": [""eat_and_drink"", ""business""]}",microsoft,meta,meta,meta,meta
08fbb72ae6111224032728dc57e311d1,meta,Vivian Medical Centre,"[""+6467585015""]","[""http://www.vmc.co.nz/""]","[{""freeform"": ""56 Vivian St"", ""locality"": ""New Plymouth"", ""postcode"": ""4310"", ""region"": ""TKI"", ""country"": ""NZ""}]","{""primary"": ""family_practice"", ""alternate"": [""hospital"", ""medical_center""]}",microsoft,meta,meta,meta,meta
08fbc1b6687812190321971143c89e68,meta,Shell,"[""+27312090591""]","[""https://find.shell.com/za/fuel/10043033-maclo-motors""]","[{""freeform"": ""663 Jan Smuts Hwy"", ""locality"": ""Bonela"", ""postcode"": ""4091"", ""region"": ""KZN"", ""country"": ""ZA""}]","{""primary"": ""gas_station"", ""alternate"": [""convenience_store"", ""energy_company""]}",microsoft,meta,meta,meta,meta
